web-scraper-order,web-scraper-start-url,category,category-href,title
"1523068171-1800","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068187-2043","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068201-2359","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068171-1740","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068201-2353","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068223-2747","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068223-2723","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068248-3321","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068187-2026","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068175-1820","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068206-2421","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068196-2217","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068187-2108","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068201-2393","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068215-2703","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068201-2367","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068238-3043","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068187-2027","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068192-2182","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068228-2888","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068192-2152","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068192-2120","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068192-2166","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068192-2199","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068233-3009","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068206-2512","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068243-3182","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068238-3057","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068238-3065","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068187-2011","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068175-1832","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068238-3033","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068233-2985","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068233-2980","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068201-2386","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068238-3032","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068243-3187","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068171-1790","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068228-2872","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068238-3105","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068215-2721","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068211-2528","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068233-2955","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068233-3004","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068233-2939","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068187-2040","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068171-1801","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068233-2964","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068201-2343","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068238-3097","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068201-2341","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068196-2247","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068180-1958","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068175-1900","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068228-2850","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068180-1953","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068248-3325","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068228-2906","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068215-2707","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068223-2810","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068171-1796","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068201-2315","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068206-2424","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068201-2381","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068192-2194","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068201-2401","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068233-2960","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068180-1947","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068171-1792","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068215-2668","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068248-3244","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068228-2869","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068233-3020","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068206-2458","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068206-2433","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068238-3099","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068238-3081","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068238-3076","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068192-2131","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068215-2633","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068196-2250","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068187-2104","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068211-2564","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068201-2324","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068196-2224","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068192-2129","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068180-1999","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068243-3203","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068206-2417","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068238-3073","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068196-2281","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068233-2993","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068196-2245","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068180-1918","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068238-3114","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068171-1807","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068233-2935","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068187-2033","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068228-2905","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068248-3242","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068192-2171","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068196-2293","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068201-2394","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068243-3186","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068192-2201","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068187-2085","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068206-2425","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068233-3021","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068215-2636","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068175-1855","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068180-2002","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068171-1776","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068196-2308","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068192-2141","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068206-2452","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068238-3058","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068228-2907","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068171-1804","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068187-2079","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068171-1756","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068243-3185","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068211-2616","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068233-2962","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068175-1874","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068243-3148","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068180-1982","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068171-1731","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068238-3124","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068201-2332","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068171-1709","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068171-1797","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068187-2089","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068171-1755","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068228-2897","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068192-2155","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068215-2704","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068228-2876","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068171-1775","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068248-3290","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068206-2456","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068248-3304","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068228-2842","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068238-3068","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068223-2756","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068192-2202","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068228-2860","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068180-1990","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068201-2336","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068175-1870","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068211-2550","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068201-2326","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068223-2779","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068175-1876","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068187-2022","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068248-3239","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068215-2688","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068233-3027","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068238-3125","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068192-2197","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068211-2549","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068211-2575","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068187-2074","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068192-2113","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068171-1745","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068187-2019","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068206-2488","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068196-2270","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068243-3199","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068171-1774","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068233-3000","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068223-2787","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068248-3250","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068175-1867","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068171-1795","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068248-3263","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068201-2330","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068180-1997","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068187-2080","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068243-3223","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068223-2793","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068175-1828","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068192-2142","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068171-1769","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068192-2178","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068211-2555","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068175-1814","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068175-1887","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068238-3038","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068192-2168","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068196-2305","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068223-2757","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068238-3074","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068215-2674","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068248-3259","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068228-2915","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068223-2758","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068192-2165","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068171-1808","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068248-3238","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068233-2961","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068206-2439","https://www.zalora.com.my/women/clothing/?from=header","Hoodies & Sweatshirts","https://www.zalora.com.my/women/clothing/sweaters/?from=header",""
"1523068238-3078","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
